,quality,bake temp,chill time,calories,density,bake time,weight
3051,8,380,13.0,111.0,0.99315,12.4,11.2
3052,8,370,40.0,108.0,0.9894799999999999,12.3,11.8
3053,8,500,23.0,98.0,0.9942200000000001,9.5,15.2
3054,8,520,56.0,152.0,0.99398,10.5,12.0
3056,6,380,5.0,124.0,0.99098,11.2,13.4
3057,4,720,17.0,42.0,0.9956,9.0,14.6
3058,7,440,38.0,128.0,0.9936200000000001,10.6,11.6
3059,4,1470,36.0,51.0,0.99836,9.9,23.2
3060,9,450,29.0,122.0,0.9925,12.6,14.6
3061,7,420,37.0,115.0,0.99684,10.3,11.8
3062,6,810,16.0,36.0,0.99564,10.3,14.4
3063,9,470,32.0,193.0,1.00014,9.3,15.2
3064,10,430,36.0,113.0,0.991,12.7,14.6
3065,7,930,35.0,197.0,0.9981,9.0,14.4
3066,8,300,42.0,219.0,0.99636,10.2,14.0
3067,8,290,53.0,160.0,0.9927600000000001,10.9,15.0
3068,9,340,42.0,134.0,0.9912,12.3,12.0
3069,8,470,44.0,112.0,0.9983700000000001,8.8,11.4
3070,9,360,19.0,113.0,0.9887100000000001,12.6,11.6
3071,7,480,62.0,210.0,0.9968,9.5,12.4
3072,5,760,6.0,15.0,0.9962,10.7,13.2
3073,9,360,12.0,126.0,0.9924,12.0,15.2
3074,6,590,16.0,28.0,0.99531,10.1,13.0
3075,6,690,4.0,9.0,0.9945799999999999,9.8,15.4
3076,8,380,49.0,118.0,0.99546,10.7,13.8
3077,7,480,49.0,179.0,0.9952799999999999,9.2,12.8
3078,9,590,24.0,152.0,0.99615,11.0,13.4
3079,7,880,12.0,18.0,0.9956799999999999,10.5,15.4
3080,8,420,56.0,178.0,0.9928,12.0,16.0
3081,8,380,22.0,167.0,0.9912,10.6,12.4
3082,8,440,19.0,142.0,0.9921,9.9,13.6
3083,5,770,11.0,65.0,0.9971,9.3,13.6
3084,7,550,24.0,84.0,0.9941,8.9,14.2
3085,7,500,53.0,180.0,0.9951399999999999,9.6,12.8
3086,8,440,18.0,91.0,0.993,10.8,13.2
3087,7,300,15.0,118.0,0.9954,9.6,16.4
3088,9,360,38.0,102.0,0.98819,13.7,13.2
3090,8,470,52.0,242.0,0.9952,10.5,13.6
3091,6,950,19.0,42.0,0.9946,11.7,12.4
3092,8,380,54.0,191.0,0.9966,9.7,15.0
3093,6,490,35.0,200.0,0.9954799999999999,9.4,12.6
3094,7,460,34.0,144.0,0.99445,10.0,12.8
3095,6,670,22.0,50.0,0.9946,11.9,16.0
3096,5,660,9.0,17.0,0.9949600000000001,10.6,12.0
3097,8,360,42.0,118.0,0.99018,11.73333333,12.0
3102,9,330,23.0,94.0,0.991,11.8,11.6
3103,6,510,13.0,200.0,0.9945,10.5,12.2
3104,8,440,56.0,244.0,0.9956,10.0,12.4
3105,8,710,7.0,16.0,0.9946200000000001,12.5,18.2
3106,7,400,48.0,184.0,0.99579,9.4,14.2
3107,7,360,32.0,85.0,0.9918,10.5,14.4
3108,8,650,17.0,143.0,0.9937,9.2,12.4
3109,8,270,31.0,90.0,0.98926,12.3,13.0
3110,7,400,35.0,106.0,0.99026,12.0,13.6
3111,7,560,29.0,183.0,0.9959399999999999,9.4,13.8
3112,8,440,56.0,189.0,0.9958,9.3,13.6
3113,8,300,35.0,115.0,0.99192,12.3,16.0
3114,9,350,24.0,79.0,0.9905299999999999,11.4,13.0
3115,9,390,17.0,116.0,0.9907,13.7,11.2
3116,9,380,41.0,150.0,0.9933,10.5,12.4
3117,6,890,15.0,46.0,0.9979,10.0,19.2
3119,7,400,25.0,106.0,0.9932,10.4,15.6
3120,7,310,36.0,135.0,0.9938,10.5,13.2
3121,8,490,32.0,88.0,0.99654,9.9,13.6
3122,8,530,60.0,184.0,1.0008,8.8,17.6
3123,9,340,39.0,123.0,0.99119,12.2,13.4
3124,8,340,22.0,145.0,0.9951,11.0,19.0
3125,8,330,52.0,151.0,0.99726,10.4,15.2
3126,6,630,3.0,11.0,0.9915,13.5,11.6
3127,8,380,20.0,249.5,0.9923,11.3,12.2
3128,9,440,13.0,116.0,0.99108,11.8,12.0
3129,8,310,23.0,73.0,0.9903200000000001,11.3,12.4
3131,6,650,7.0,37.0,0.99685,9.0,16.4
3132,5,810,34.0,66.0,0.99726,9.8,19.6
3133,5,980,10.0,26.0,1.0006,9.7,20.0
3134,7,520,49.0,142.0,0.9946,9.2,13.0
3135,5,810,15.0,26.0,0.9953799999999999,12.0,12.4
3136,8,350,27.0,82.0,0.99045,12.2,13.8
3137,8,360,26.0,101.0,0.99,11.7,14.6
3138,5,860,28.0,52.0,0.997,10.8,16.0
3139,8,600,36.0,126.0,0.9935299999999999,8.7,12.2
3140,8,310,38.0,147.0,0.9931,11.0,13.8
3141,8,440,56.0,189.0,0.9958,9.3,13.6
3142,8,360,46.0,153.0,0.9957600000000001,9.4,13.2
3143,7,550,46.0,198.0,0.9988,8.8,14.2
3144,8,460,38.0,133.0,0.9979,10.4,13.2
3145,8,390,37.0,130.0,0.99946,8.8,12.4
3146,8,470,37.0,118.0,0.9990600000000001,8.8,13.2
3147,9,430,52.0,158.0,0.9920200000000001,10.7,11.2
3148,7,910,20.0,49.0,0.9976,10.6,17.4
3149,8,330,25.0,116.0,0.9905700000000001,11.7,11.6
3150,6,880,21.0,39.0,0.99692,11.1,17.8
3151,10,1210,32.0,162.0,0.99508,10.4,14.6
3152,9,340,22.0,122.0,0.9917,12.8,16.0
3153,7,390,10.0,124.0,0.9948,9.6,13.6
3154,5,680,5.0,11.0,0.9947799999999999,11.4,19.6
3155,10,600,29.0,154.0,0.9914200000000001,12.2,13.2
3156,8,490,35.0,192.0,0.99551,9.5,13.0
3157,6,340,19.0,68.0,0.9902,11.7,13.6
3158,8,490,10.0,40.0,0.9944,9.8,18.0
3159,7,380,12.0,53.0,0.9926,10.6,19.2
3160,8,390,77.5,223.0,0.9944,9.5,19.2
3161,8,490,7.0,119.0,0.99297,9.7,14.0
3162,8,430,57.0,200.0,0.99566,9.4,13.4
3163,7,660,22.0,148.0,0.99266,9.633333333,12.0
3164,7,520,54.0,214.0,0.9961,8.9,13.6
3165,6,860,21.0,50.0,0.9982,9.9,17.2
3166,7,450,44.0,197.0,0.9989,9.1,15.2
3167,7,410,42.0,167.0,0.9908,11.9,15.4
3168,8,220,17.0,47.0,0.9899,11.5,11.8
3169,8,440,50.0,166.0,0.9954,9.8,13.4
3170,5,950,28.0,89.0,0.9984,10.0,20.0
3171,8,190,4.0,28.0,0.98931,12.0,14.2
3172,5,750,15.0,27.0,0.9974,9.1,15.4
3173,8,400,50.0,194.0,0.9912,11.6,11.8
3174,8,460,42.0,124.0,0.99324,10.8,11.6
3175,6,460,23.0,60.0,0.9971,12.1,15.4
3176,8,360,28.0,100.0,0.99534,9.3,13.4
3177,8,430,61.0,181.0,0.9939399999999999,10.6,13.4
3178,8,310,22.0,73.0,0.99035,11.3,12.4
3179,9,350,38.0,111.0,0.98872,13.6,12.0
3180,5,220,5.0,19.0,0.9915,12.6,13.8
3181,8,490,62.0,217.0,0.9959,9.4,13.2
3182,8,420,16.0,108.0,0.9948600000000001,10.3,11.4
3183,8,420,8.0,167.0,0.9908,12.1,15.6
3184,8,380,27.0,128.0,0.99375,10.2,14.0
3185,7,670,6.0,10.0,0.9955200000000001,11.1,18.2
3186,6,810,8.0,30.0,0.9984,10.5,19.6
3187,8,460,38.0,133.0,0.9979,10.4,13.2
3188,8,640,34.0,166.0,0.99136,11.43333333,14.8
3189,6,690,8.0,15.0,0.9956,9.4,13.2
3190,5,750,5.0,13.0,0.998,9.2,18.8
3191,8,360,21.0,124.0,0.9936200000000001,10.8,13.2
3192,9,390,27.0,98.0,0.9898,12.3,13.8
3193,8,460,28.0,157.0,0.9946,9.4,14.6
3194,8,290,24.0,142.0,0.992,12.3,12.4
3196,7,470,36.0,131.0,0.992,10.4,11.6
3197,8,340,26.0,99.0,0.99449,9.2,10.2
3198,9,520,51.0,128.0,0.9941,10.4,14.0
3200,8,550,51.0,170.0,1.0004,8.9,16.8
3201,6,1190,14.0,56.0,0.9962,10.9,17.6
3202,5,800,23.0,78.0,0.9987,9.5,18.2
3203,7,430,28.0,152.0,0.9968,9.4,13.8
3204,7,510,25.0,142.0,0.9939,10.2,15.4
3205,7,620,50.0,194.0,0.99545,9.6,13.4
3206,7,440,60.0,196.0,0.9956200000000001,9.4,13.2
3207,7,440,12.0,113.0,0.9917600000000001,11.4,12.4
3208,8,400,49.0,166.0,0.9954,9.9,13.4
3209,9,340,53.0,138.0,0.9908399999999999,11.5,12.8
3210,9,490,36.0,127.0,0.9934,10.4,12.8
3211,7,630,12.0,19.0,0.9955,11.2,16.8
3212,6,1100,11.0,65.0,1.0026,10.4,20.2
3213,9,310,47.0,147.0,0.98836,12.9,11.8
3214,8,530,61.0,146.0,0.9911200000000001,11.0,12.8
3216,7,520,22.0,136.0,0.9986,9.4,13.2
3217,8,480,30.0,143.0,0.9966,9.1,16.8
3218,8,460,29.0,134.0,0.9946200000000001,10.7,12.0
3219,8,310,48.0,161.0,0.9937,11.2,14.6
3220,9,220,33.0,96.0,0.9890200000000001,12.8,12.6
3221,9,360,35.0,131.0,0.9902,13.0,13.0
3222,6,590,24.0,52.0,0.9949399999999999,11.2,13.4
3223,7,1150,5.0,11.0,0.9984,10.1,15.6
3224,6,750,13.0,81.0,0.9968799999999999,9.5,16.0
3225,9,280,23.0,93.0,0.991,12.0,13.0
3226,8,450,28.0,92.0,0.9940000000000001,9.1,13.2
3227,5,770,23.0,49.0,0.9963,9.3,15.8
3228,9,440,35.0,127.0,0.99326,11.0,12.8
3229,9,320,36.0,95.0,0.9888899999999999,12.9,11.8
3230,7,490,75.0,217.0,0.9972,9.9,13.0
3231,6,910,18.0,80.0,0.9976,9.6,16.0
3232,8,350,26.0,81.0,0.9902,11.4,11.4
3233,8,320,24.0,134.0,0.993,10.9,14.2
3234,5,700,15.0,39.0,0.99577,11.1,13.6
3236,7,440,66.0,184.0,0.99976,8.9,15.6
3237,7,490,28.0,150.0,0.9927,9.3,11.4
3238,7,350,23.0,110.0,0.9926,10.9,14.8
3239,9,470,46.0,132.0,0.9918,11.1,13.8
3240,7,630,52.5,282.0,1.00098,9.3,18.8
3241,7,440,11.0,126.0,0.99293,10.3,15.0
3242,8,280,13.0,121.0,0.99254,12.1,13.2
3243,6,1040,4.0,23.0,0.9996,10.1,23.0
3244,7,520,22.0,136.0,0.9986,9.4,13.2
3245,9,280,23.0,93.0,0.991,12.0,13.0
3246,7,470,54.0,184.0,0.99572,9.2,13.0
3247,8,460,22.0,130.0,0.9948,10.4,18.4
3248,8,460,39.0,151.0,0.99471,10.6,12.2
3249,8,510,29.0,130.0,0.99354,10.4,14.2
3250,8,430,57.0,200.0,0.99566,9.4,13.4
3251,4,830,17.0,24.0,0.9943700000000001,11.2,12.6
3252,9,420,33.0,112.0,0.99067,12.3,13.0
3253,8,490,57.0,191.0,0.9966,9.3,15.2
3255,7,320,30.0,138.0,0.99244,11.1,14.6
3256,5,670,8.0,20.0,0.99603,10.5,16.8
3257,8,480,36.0,110.0,0.9943799999999999,9.5,11.2
3258,8,480,30.0,149.0,0.9936,9.2,14.4
3259,7,400,21.0,145.0,0.9966,9.4,15.2
3260,7,490,50.0,183.0,0.9987,9.8,14.4
3261,7,690,25.0,146.0,0.9934700000000001,9.3,12.8
3263,8,820,64.0,163.0,0.9959,8.8,13.0
3264,9,350,44.0,140.0,0.9914200000000001,10.7,12.8
3265,6,820,5.0,14.0,0.9987,10.7,18.8
3266,7,660,36.0,161.0,0.9991,8.8,12.6
3267,8,400,49.0,139.0,0.99021,13.6,14.2
3268,8,400,29.0,118.0,0.9932,10.6,15.8
3271,7,550,50.0,180.0,0.9984,9.8,13.6
3272,6,780,20.0,78.0,0.9992,10.0,21.2
3273,6,400,3.0,29.0,0.9906,12.5,14.4
3274,8,650,34.0,45.0,0.9941700000000001,12.7,15.6
3276,7,620,22.0,166.0,0.9950600000000001,10.6,13.8
3277,8,450,52.0,209.0,0.9956,9.2,12.8
3278,8,530,34.0,114.0,0.9929,10.6,13.6
3279,7,270,20.0,167.0,0.99479,10.6,18.8
3280,6,630,9.0,18.0,0.99444,11.3,13.2
3281,6,1140,6.0,24.0,0.997,13.4,21.2
3282,9,380,56.0,189.5,0.9948,10.6,12.0
3283,10,400,39.0,118.0,0.9888600000000001,13.1,12.6
3284,8,360,49.0,128.0,0.99397,10.7,14.2
3285,6,330,8.0,31.0,0.9936,10.5,11.8
3286,5,790,28.0,71.0,0.9997,9.7,19.2
3287,10,450,37.0,131.0,0.9935200000000001,11.7,14.0
3288,6,770,18.0,29.0,0.9965,10.0,15.0
3289,5,750,9.0,39.0,0.9987,9.3,15.4
3290,10,370,39.0,123.0,0.992,11.2,14.0
3292,7,420,22.0,143.0,0.99425,9.9,12.4
3293,7,1370,35.0,163.0,0.9951,9.3,13.2
3294,7,500,52.0,196.0,0.9955,9.5,12.8
3295,8,340,65.0,212.0,0.9955,9.0,13.8
3296,4,890,15.0,55.0,0.99745,10.4,16.8
3297,8,540,23.0,135.0,0.9998,9.0,15.6
3298,7,520,34.0,113.0,0.99429,8.4,12.4
3299,6,1000,7.0,27.0,0.9967,10.2,17.2
3300,8,460,26.0,164.0,0.9979,8.8,12.0
3301,7,510,16.0,119.0,0.99416,9.2,12.0
3302,9,160,26.0,90.0,0.98951,13.2,14.6
3303,10,310,46.0,151.0,0.9926,12.7,16.0
3304,6,370,30.0,95.0,0.9903200000000001,10.9,12.0
3305,8,390,13.0,67.0,0.9915,10.9,13.2
3306,7,390,14.0,118.0,0.9942,10.4,14.8
3307,7,440,20.0,102.0,0.9929,10.9,16.0
3308,8,490,12.0,76.0,0.9966,9.7,16.4
3309,7,500,15.0,122.0,0.9979,9.3,16.6
3310,8,290,31.0,132.0,0.98895,12.4,10.8
3311,7,410,28.0,120.0,0.99403,9.9,11.8
3312,5,870,20.0,53.0,1.0004,9.4,19.4
3313,8,300,12.0,73.0,0.9920100000000001,10.8,11.8
3314,9,270,26.0,101.0,0.9894799999999999,12.5,11.4
3315,9,320,24.0,121.0,0.9902,12.4,13.8
3316,7,390,64.0,233.0,0.99745,8.9,12.4
3317,8,460,43.0,166.0,0.9940000000000001,9.9,10.0
3318,8,600,26.0,111.0,0.9931,10.7,15.0
3319,8,550,56.0,131.0,0.9940000000000001,10.9,12.2
3321,8,430,40.0,176.0,0.99116,12.3,13.6
3322,8,560,44.0,201.0,0.9955,9.1,12.2
3323,8,340,15.0,85.0,0.99,13.4,13.2
3324,9,310,32.0,172.0,0.9958,9.7,12.6
3325,7,380,61.0,219.0,0.9959,9.4,13.0
3326,8,320,60.0,156.0,0.992,11.1,14.6
3327,8,440,79.5,183.0,0.9974200000000001,10.2,13.6
3328,9,530,59.0,178.0,0.9992,9.5,13.8
3329,6,570,18.0,30.0,0.9940000000000001,11.2,15.8
3330,5,820,7.0,54.0,0.9966,9.4,15.2
3331,7,390,48.0,122.0,0.9905200000000001,12.0,13.4
3333,7,650,29.0,119.0,0.9974,9.4,15.0
3334,8,450,44.0,166.0,1.0,9.5,13.0
3335,8,480,14.0,73.0,0.9915,11.4,14.8
3336,5,750,9.0,104.0,0.99779,9.7,18.0
3337,7,720,10.0,26.0,0.9968,12.5,20.4
3338,6,680,28.0,38.0,0.99651,9.5,13.6
3340,8,310,47.0,194.0,0.99692,9.6,15.6
3341,7,370,58.0,205.0,0.99495,9.6,11.8
3342,8,460,24.0,155.0,0.9956,10.2,13.6
3343,8,490,35.0,192.0,0.99551,9.5,13.0
3344,8,390,38.0,128.0,0.9985,10.2,10.0
3345,5,510,24.0,111.0,0.9916,11.0,12.4
3346,8,570,33.0,152.0,0.9934,9.5,13.2
3347,8,480,43.0,190.0,0.9995,9.2,14.8
3348,7,460,40.0,142.0,1.0,8.7,13.6
3349,6,1250,15.0,49.0,0.998,9.7,21.4
3350,8,430,64.0,173.0,0.9963200000000001,9.9,13.4
3351,9,330,28.0,92.0,0.99225,10.9,11.8
3352,5,780,28.0,139.0,0.9978799999999999,9.5,18.4
3353,7,710,14.0,24.0,0.9942799999999999,11.2,12.4
3354,7,840,33.0,139.0,1.0011,8.8,15.0
3355,6,850,16.0,53.0,0.9993,11.0,22.4
3356,6,820,8.0,24.0,0.996,10.6,16.4
3357,9,430,38.0,167.0,0.99954,9.1,13.8
3358,7,410,50.0,218.0,0.9941,10.0,12.4
3359,8,440,22.0,113.0,0.9938,10.6,14.8
3360,8,450,12.0,88.0,0.9924,12.9,11.2
3361,6,760,11.0,47.0,0.9959899999999999,11.0,16.4
3362,7,820,26.0,35.0,0.99356,12.5,15.2
3363,9,430,63.0,146.0,0.99066,11.2,12.6
3365,8,280,33.0,163.0,0.9939,9.9,9.6
3366,8,220,29.0,107.0,0.9888899999999999,13.8,10.8
3367,8,260,26.0,119.0,0.9916799999999999,12.2,10.6
3368,7,520,81.0,198.0,0.9986,9.4,13.8
3369,8,390,38.0,123.0,0.993,9.7,12.4
3370,7,540,44.0,197.0,1.0008,9.0,15.2
3371,9,320,32.0,148.0,0.9945799999999999,11.5,17.8
3372,7,350,37.0,122.0,0.9939,12.0,16.4
3373,8,530,25.0,120.0,0.9942,10.5,12.8
3374,9,220,31.0,97.0,0.99134,12.7,13.0
3375,8,540,5.0,126.0,0.992,10.4,13.8
3376,10,360,43.0,119.0,0.9894,12.1,10.4
3377,7,410,62.0,180.0,0.9966,9.0,15.2
3378,8,360,10.0,119.0,0.9913,12.8,15.2
3379,5,1040,8.0,21.0,0.99769,9.6,18.0
3380,9,350,54.0,110.0,0.9917600000000001,11.0,17.0
3381,9,300,25.0,191.0,0.9933799999999999,12.2,14.2
3382,8,570,64.0,185.0,0.99519,10.6,13.4
3383,8,1140,24.0,140.0,0.9934,9.2,11.8
3384,8,480,25.0,113.0,0.9915,11.1,14.0
3385,6,380,10.0,44.0,0.99125,11.6,10.4
3386,6,1110,6.0,20.0,0.997,11.7,21.2
3387,6,420,62.0,233.0,0.9999,9.4,16.0
3388,6,1180,6.0,14.0,0.9982,9.8,21.8
3389,7,410,34.0,190.0,0.9944,10.0,12.0
3390,7,540,13.0,136.0,0.99366,9.5,16.0
3392,5,880,39.0,106.0,0.9966,11.0,14.6
3393,7,590,37.0,115.0,0.9932799999999999,9.8,15.2
3395,7,470,59.0,183.0,0.9959399999999999,9.3,13.2
3396,5,940,5.0,33.0,0.9961200000000001,11.0,16.0
3397,7,490,57.0,205.0,0.9974799999999999,9.3,15.2
3398,8,350,16.0,117.0,0.98959,12.6,11.8
3399,7,1580,47.0,144.0,0.99471,9.4,13.2
3400,6,800,41.0,55.0,0.9965200000000001,10.9,18.6
3402,7,250,42.0,103.0,0.9902200000000001,11.4,13.4
3403,8,490,10.0,40.0,0.9944,9.8,18.0
3404,9,490,61.0,209.0,0.9941,11.1,15.0
3405,6,730,31.0,70.0,0.99685,9.5,14.4
3406,6,880,21.0,39.0,0.99692,11.1,17.8
3407,7,730,16.0,47.0,0.9959399999999999,11.3,16.4
3408,8,500,32.0,156.0,0.9914,11.4,14.2
3409,8,350,60.0,163.0,0.9952,10.3,16.4
3410,9,440,34.0,90.0,0.99185,11.0,13.0
3411,7,420,29.0,141.0,0.99546,10.4,13.2
3412,9,410,26.0,76.0,0.9917299999999999,10.5,13.4
3413,9,390,17.0,116.0,0.9907,13.7,11.2
3414,8,400,19.0,98.0,0.99216,11.1,12.8
3415,8,420,56.0,157.0,0.9958600000000001,10.1,13.6
3416,7,510,37.0,187.0,0.9927,10.3,13.8
3417,9,200,18.0,68.0,0.9898100000000001,13.4,12.6
3418,8,500,42.0,173.0,0.99585,9.8,14.0
3419,8,430,52.0,131.0,0.9916200000000001,11.3,13.4
3420,5,910,34.0,124.0,0.9956,10.5,14.0
3421,8,560,53.0,238.0,1.0017,8.7,14.8
3422,5,1010,20.0,47.0,0.9988,9.6,18.4
3423,9,360,34.0,88.0,0.9902799999999999,12.5,13.0
3424,7,500,52.0,196.0,0.9955,9.5,12.8
3425,7,570,19.0,101.0,0.9954,9.4,14.0
3426,9,330,61.0,134.0,0.9903,11.9,12.2
3427,8,320,29.0,169.0,0.99275,12.2,13.8
3428,7,380,61.0,228.0,1.0,9.3,16.0
3429,8,480,49.0,165.0,0.9952,9.5,16.0
3430,5,800,24.0,144.0,0.99655,9.5,15.6
3431,5,920,13.0,26.0,0.9964700000000001,10.0,12.0
3432,9,280,14.0,78.0,0.9923799999999999,11.5,14.8
3433,9,490,23.0,94.0,0.9924,10.9,14.4
3435,7,510,53.0,187.0,0.996,9.7,14.2
3436,9,440,12.0,143.0,0.9918,11.3,14.6
3437,5,700,36.0,121.0,0.9982,9.4,14.8
3438,9,260,39.0,138.0,0.9892,13.1,12.4
3439,7,340,37.0,154.0,0.9938,10.8,15.8
3440,7,550,20.0,151.0,0.9968,9.3,15.0
3441,7,390,12.0,83.0,0.9917299999999999,11.1,14.0
3442,6,900,11.0,37.0,0.9979,9.7,14.8
3443,7,560,13.0,137.0,0.9935,9.5,13.6
3444,7,570,65.0,224.0,0.99956,9.1,13.4
3445,9,490,49.0,141.0,0.9934,10.2,13.2
3446,5,810,10.0,37.0,0.99685,11.0,13.8
3447,10,570,45.0,155.0,0.9980700000000001,8.8,14.6
3448,7,440,26.0,72.0,0.9941,11.6,14.2
3449,9,350,42.0,143.0,0.99572,9.8,13.4
3450,6,880,23.0,48.0,0.9981,9.2,15.6
3452,6,1040,4.0,23.0,0.9996,10.1,23.0
3453,7,340,40.0,174.0,0.9977299999999999,9.0,14.4
3454,8,680,18.0,101.0,0.9934,9.0,12.8
3455,9,280,32.0,118.0,0.9901,12.1,15.6
3456,8,260,23.0,58.0,0.9918399999999999,10.5,17.0
3457,8,510,31.0,115.0,0.99564,10.8,10.8
3458,5,470,15.0,60.0,0.9955,10.9,15.4
3459,10,350,49.0,128.0,0.99456,10.5,11.4
3460,8,930,43.0,136.0,0.9938,9.6,12.8
3461,8,460,39.0,118.0,0.99834,9.1,13.2
3462,8,360,20.0,196.0,0.9971200000000001,9.1,13.0
3463,9,380,28.0,76.0,0.9908799999999999,11.7,13.8
3464,7,520,22.0,106.0,0.9935,10.8,13.6
3465,8,420,33.0,169.0,0.9982,9.3,16.6
3466,7,440,45.0,204.0,0.99713,9.0,14.6
3467,10,300,30.0,110.0,0.99164,12.5,13.6
3468,7,520,19.0,86.0,0.99574,10.0,14.6
3469,8,360,23.0,121.0,0.9922799999999999,9.9,12.2
3470,9,400,40.0,89.0,0.9911,11.4,13.2
3472,5,710,28.0,128.0,0.9973,10.5,14.2
3473,7,620,42.0,187.0,1.0002,9.1,14.8
3474,6,510,25.0,161.0,0.9946,10.6,14.0
3475,7,1380,41.0,168.0,0.9951,9.3,13.2
3476,7,460,15.0,60.0,0.9928,9.8,13.0
3477,9,410,15.0,65.0,0.9927,10.3,12.0
3479,9,350,36.0,109.0,0.9918,12.2,15.4
3480,9,440,46.0,89.0,0.99256,10.7,14.0
3481,7,470,44.0,181.0,0.9987,8.8,13.4
3482,8,440,28.0,100.0,0.9934799999999999,10.2,13.4
3483,8,500,51.0,166.0,0.9985,9.2,14.2
3484,7,960,18.0,92.0,0.9964200000000001,9.6,13.4
3485,7,410,60.0,168.0,0.99659,9.8,13.6
3486,5,1150,6.0,16.0,0.99654,9.5,13.2
3487,5,710,7.0,28.0,0.9964,9.7,15.2
3488,8,570,29.0,104.0,0.9959,10.3,12.8
3489,8,260,29.0,140.0,0.991,12.5,15.6
3490,9,440,45.0,163.0,1.0003,8.6,16.0
3491,8,470,42.0,111.0,0.9989600000000001,8.9,12.0
3492,8,430,28.0,152.0,0.99129,11.4,15.2
3493,6,840,6.0,17.0,0.9970399999999999,10.8,18.6
3494,8,430,34.0,90.0,0.9904700000000001,11.2,14.0
3495,9,530,48.5,229.0,0.9986,9.1,14.8
3496,8,690,33.0,158.0,0.99908,8.8,12.4
3497,6,720,13.0,22.0,0.9943799999999999,11.2,13.8
3498,7,500,51.0,182.0,0.9954200000000001,9.5,12.8
3499,9,340,37.0,136.0,0.992,10.8,12.2
3500,8,600,50.0,170.0,0.9991,9.8,13.6
3501,8,500,12.0,74.0,0.992,10.5,16.6
3502,7,530,48.0,194.0,0.9974,9.4,13.6
3503,9,470,21.0,106.0,0.9938299999999999,10.5,14.8
3504,8,510,18.0,129.0,0.9928,11.5,16.2
3505,8,540,50.0,221.0,0.99941,8.8,13.0
3506,6,720,32.0,59.0,0.9961700000000001,12.0,17.4
3507,8,390,31.0,119.0,0.99815,9.3,15.2
3508,6,500,7.0,175.0,0.9951,9.7,18.0
3509,9,320,58.0,178.0,0.98956,12.6,10.0
3510,8,460,50.0,147.0,0.99126,11.6,12.0
3511,8,350,18.0,156.0,0.99666,9.0,13.4
3512,8,390,37.0,130.0,0.99946,8.8,12.4
3513,7,520,44.0,168.0,0.9962700000000001,9.2,14.8
3514,5,600,42.0,162.0,0.99705,10.5,13.6
3515,6,390,60.0,196.0,0.9948,10.0,14.2
3516,9,270,32.0,112.0,0.9908899999999999,11.0,13.6
3517,8,730,21.0,165.0,0.9940000000000001,9.2,14.2
3518,5,980,5.0,15.0,0.9988,9.1,17.6
3519,7,980,13.0,91.0,0.9965700000000001,9.3,14.0
3520,8,380,45.0,154.0,0.9956799999999999,10.4,14.4
3521,8,330,19.0,111.0,0.99045,11.9,13.4
3522,9,430,67.0,150.0,0.9907,11.2,12.8
3523,7,500,53.0,180.0,0.9951399999999999,9.6,12.8
3524,5,830,11.0,61.0,0.9982,9.5,19.8
3526,7,180,18.0,128.0,0.9917799999999999,10.6,12.4
3527,7,420,62.0,178.0,0.9920399999999999,10.2,13.2
3528,8,240,21.0,109.0,0.99234,10.4,11.6
3529,8,310,31.0,92.0,0.9922,12.0,17.0
3530,6,750,22.0,47.0,0.9952200000000001,10.0,12.0
3531,5,820,26.0,108.0,0.99641,9.4,14.4
3533,6,700,10.0,37.0,1.0003,11.0,23.0
3534,5,1130,12.0,37.0,0.9969,9.5,17.4
3535,9,360,25.0,79.0,0.9903700000000001,12.4,12.8
3536,9,210,57.0,156.0,0.9944200000000001,11.0,15.2
3537,7,600,23.0,108.0,0.9934,9.2,12.4
3538,9,330,61.0,134.0,0.9903,11.9,12.2
3539,10,330,39.0,180.0,0.9936,12.3,16.0
3540,7,480,61.0,186.0,0.9948,9.6,12.4
3541,8,430,30.0,117.0,0.9915799999999999,11.0,12.6
3542,6,650,5.0,18.0,0.9972,11.3,21.2
3543,9,360,8.0,117.0,0.9935,12.0,15.4
3544,8,380,38.0,121.0,0.99074,10.6,11.4
3545,6,670,72.0,160.0,0.99721,10.3,11.8
3546,8,260,35.0,112.0,0.99144,12.3,13.8
3547,9,370,17.0,112.0,0.99324,12.2,9.6
3548,7,460,39.0,145.0,0.9998,8.7,14.2
3549,5,770,25.0,44.0,0.99385,11.2,11.8
3550,8,420,41.0,158.0,0.9997,8.7,13.2
3551,8,460,11.0,133.0,0.9920200000000001,11.0,12.6
3552,8,390,30.0,123.0,0.98959,12.8,12.4
3553,9,310,50.0,163.0,0.9895,12.7,12.2
3554,4,610,12.0,31.0,0.9948,11.4,13.8
3555,7,440,26.0,158.0,0.99772,9.0,13.2
3556,5,1220,37.0,153.0,0.9969,9.3,16.2
3557,10,270,25.0,126.0,0.993,11.1,14.4
3558,8,400,38.0,140.0,0.998,9.6,14.6
3559,7,790,17.0,137.0,0.9930700000000001,9.4,11.4
3560,8,360,29.0,113.0,0.9908,11.0,12.8
3561,7,540,41.0,224.0,0.9966,10.1,14.4
3562,8,420,55.0,195.0,0.9978,9.6,13.0
3563,8,350,32.0,76.0,0.9914,11.33333333,13.0
3564,7,390,26.0,99.0,0.99198,10.8,14.6
